,position,img,count,mean,frame,mask,nuclei_count,Hours,total_int/cell#,count/cell_count,dose,beads,replicate
3734,XY012,expt1004_TRITC_XY012_T12.tif,417385,7285.744902188627,12,expt1004_Cy5_XY012_T12_cp_masks.tif,110,5.5,27645096.69090909,3794.409090909091,0,True,3
3735,XY012,expt1004_TRITC_XY012_T13.tif,448954,7634.424335232563,13,expt1004_Cy5_XY012_T13_cp_masks.tif,114,6.0,30065836.342105266,3938.19298245614,0,True,3
3736,XY013,expt1004_TRITC_XY013_T01.tif,0,,1,expt1004_Cy5_XY013_T01_cp_masks.tif,104,0.0,,0.0,0,True,3
3737,XY013,expt1004_TRITC_XY013_T02.tif,46921,2571.7051213742247,2,expt1004_Cy5_XY013_T02_cp_masks.tif,104,0.5,1160259.3846153845,451.1634615384616,0,True,3
3738,XY013,expt1004_TRITC_XY013_T03.tif,117990,3443.7130689041446,3,expt1004_Cy5_XY013_T03_cp_masks.tif,102,1.0,3983565.7352941176,1156.764705882353,0,True,3
3739,XY013,expt1004_TRITC_XY013_T04.tif,162535,4258.970375611407,4,expt1004_Cy5_XY013_T04_cp_masks.tif,99,1.5,6992239.898989899,1641.767676767677,0,True,3
3740,XY013,expt1004_TRITC_XY013_T05.tif,193243,5017.336198465145,5,expt1004_Cy5_XY013_T05_cp_masks.tif,98,2.0,9893521.418367349,1971.8673469387757,0,True,3
3741,XY013,expt1004_TRITC_XY013_T06.tif,217479,5585.311974949305,6,expt1004_Cy5_XY013_T06_cp_masks.tif,97,2.5,12522557.350515464,2242.0515463917527,0,True,3
3742,XY013,expt1004_TRITC_XY013_T07.tif,251411,5998.480941565803,7,expt1004_Cy5_XY013_T07_cp_masks.tif,96,3.0,15709209.291666666,2618.864583333333,0,True,3
3743,XY013,expt1004_TRITC_XY013_T08.tif,275384,6443.972881503646,8,expt1004_Cy5_XY013_T08_cp_masks.tif,97,3.5,18294505.44329897,2839.01030927835,0,True,3
3744,XY013,expt1004_TRITC_XY013_T09.tif,302551,6737.098945301784,9,expt1004_Cy5_XY013_T09_cp_masks.tif,99,4.0,20589050.737373736,3056.070707070707,0,True,3
3745,XY013,expt1004_TRITC_XY013_T10.tif,325872,6958.466302720087,10,expt1004_Cy5_XY013_T10_cp_masks.tif,103,4.5,22015236.22330097,3163.8058252427186,0,True,3
3746,XY013,expt1004_TRITC_XY013_T11.tif,345905,7502.160575880661,11,expt1004_Cy5_XY013_T11_cp_masks.tif,101,5.0,25693414.396039605,3424.80198019802,0,True,3
3747,XY013,expt1004_TRITC_XY013_T12.tif,381183,7713.216250462377,12,expt1004_Cy5_XY013_T12_cp_masks.tif,100,5.5,29401469.1,3811.83,0,True,3
3748,XY013,expt1004_TRITC_XY013_T13.tif,394443,8074.198147767865,13,expt1004_Cy5_XY013_T13_cp_masks.tif,94,6.0,33880967.44680851,4196.202127659574,0,True,3
3749,XY014,expt1004_TRITC_XY014_T01.tif,34,1302.1764705882354,1,expt1004_Cy5_XY014_T01_cp_masks.tif,169,0.0,261.97633136094674,0.2011834319526627,0,True,3
3750,XY014,expt1004_TRITC_XY014_T02.tif,54564,2432.7855912323143,2,expt1004_Cy5_XY014_T02_cp_masks.tif,163,0.5,814371.245398773,334.7484662576687,0,True,3
3751,XY014,expt1004_TRITC_XY014_T03.tif,150386,3196.798584974665,3,expt1004_Cy5_XY014_T03_cp_masks.tif,162,1.0,2967615.75308642,928.3086419753088,0,True,3
3752,XY014,expt1004_TRITC_XY014_T04.tif,212965,3849.728152513324,4,expt1004_Cy5_XY014_T04_cp_masks.tif,161,1.5,5092281.714285715,1322.7639751552797,0,True,3
3753,XY014,expt1004_TRITC_XY014_T05.tif,266339,4411.245863354597,5,expt1004_Cy5_XY014_T05_cp_masks.tif,156,2.0,7531325.717948718,1707.301282051282,0,True,3
3754,XY014,expt1004_TRITC_XY014_T06.tif,313600,4844.098089923469,6,expt1004_Cy5_XY014_T06_cp_masks.tif,162,2.5,9377217.043209877,1935.8024691358023,0,True,3
3755,XY014,expt1004_TRITC_XY014_T07.tif,349075,5312.1879567428205,7,expt1004_Cy5_XY014_T07_cp_masks.tif,170,3.0,10907953.005882353,2053.3823529411766,0,True,3
3756,XY014,expt1004_TRITC_XY014_T08.tif,372977,5834.57878367835,8,expt1004_Cy5_XY014_T08_cp_masks.tif,156,3.5,13949767.25,2390.878205128205,0,True,3
3757,XY014,expt1004_TRITC_XY014_T09.tif,403828,6104.507312519191,9,expt1004_Cy5_XY014_T09_cp_masks.tif,151,4.0,16325635.622516556,2674.35761589404,0,True,3
3758,XY014,expt1004_TRITC_XY014_T10.tif,432482,6281.162293459613,10,expt1004_Cy5_XY014_T10_cp_masks.tif,153,4.5,17754834.189542484,2826.679738562092,0,True,3
3759,XY014,expt1004_TRITC_XY014_T11.tif,471776,6599.491943210337,11,expt1004_Cy5_XY014_T11_cp_masks.tif,160,5.0,19459261.94375,2948.6,0,True,3
3760,XY014,expt1004_TRITC_XY014_T12.tif,493705,6870.250228375245,12,expt1004_Cy5_XY014_T12_cp_masks.tif,152,5.5,22314979.532894734,3248.059210526316,0,True,3
3761,XY014,expt1004_TRITC_XY014_T13.tif,521226,7128.678237463212,13,expt1004_Cy5_XY014_T13_cp_masks.tif,151,6.0,24606969.82119205,3451.8278145695363,0,True,3
3762,XY015,expt1004_TRITC_XY015_T01.tif,47,1386.6170212765958,1,expt1004_Cy5_XY015_T01_cp_masks.tif,123,0.0,529.8455284552846,0.3821138211382114,0,True,3
3763,XY015,expt1004_TRITC_XY015_T02.tif,75750,2687.165346534653,2,expt1004_Cy5_XY015_T02_cp_masks.tif,123,0.5,1654900.6097560977,615.8536585365854,0,True,3
3764,XY015,expt1004_TRITC_XY015_T03.tif,148987,3452.612274896468,3,expt1004_Cy5_XY015_T03_cp_masks.tif,119,1.0,4322641.554621848,1251.9915966386554,0,True,3
3765,XY015,expt1004_TRITC_XY015_T04.tif,196174,4192.469883878598,4,expt1004_Cy5_XY015_T04_cp_masks.tif,120,1.5,6853779.891666668,1634.7833333333333,0,True,3
3766,XY015,expt1004_TRITC_XY015_T05.tif,236464,4805.729011604303,5,expt1004_Cy5_XY015_T05_cp_masks.tif,122,2.0,9314605.778688524,1938.229508196721,0,True,3
3767,XY015,expt1004_TRITC_XY015_T06.tif,267647,5366.826401939868,6,expt1004_Cy5_XY015_T06_cp_masks.tif,121,2.5,11871198.231404958,2211.9586776859505,0,True,3
3768,XY015,expt1004_TRITC_XY015_T07.tif,298252,5867.741128307605,7,expt1004_Cy5_XY015_T07_cp_masks.tif,124,3.0,14113431.66935484,2405.2580645161293,0,True,3
3769,XY015,expt1004_TRITC_XY015_T08.tif,321310,6375.760268899194,8,expt1004_Cy5_XY015_T08_cp_masks.tif,127,3.5,16130673.48031496,2530.0,0,True,3
3770,XY015,expt1004_TRITC_XY015_T09.tif,338550,6877.903107369665,9,expt1004_Cy5_XY015_T09_cp_masks.tif,122,4.0,19086181.12295082,2775.0,0,True,3
3771,XY015,expt1004_TRITC_XY015_T10.tif,362927,7181.45267230049,10,expt1004_Cy5_XY015_T10_cp_masks.tif,118,4.5,22087653.16949153,3075.6525423728813,0,True,3
3772,XY015,expt1004_TRITC_XY015_T11.tif,385503,7444.556568950176,11,expt1004_Cy5_XY015_T11_cp_masks.tif,118,5.0,24321177.04237288,3266.9745762711864,0,True,3
3773,XY015,expt1004_TRITC_XY015_T12.tif,409715,7781.121298951711,12,expt1004_Cy5_XY015_T12_cp_masks.tif,119,5.5,26790269.85714286,3442.983193277311,0,True,3
3774,XY015,expt1004_TRITC_XY015_T13.tif,432619,8011.780310157436,13,expt1004_Cy5_XY015_T13_cp_masks.tif,115,6.0,30139551.182608694,3761.904347826087,0,True,3
3775,XY016,expt1004_TRITC_XY016_T01.tif,14,1207.857142857143,1,expt1004_Cy5_XY016_T01_cp_masks.tif,89,0.0,190.0,0.1573033707865168,0,True,3
3776,XY016,expt1004_TRITC_XY016_T02.tif,58838,2821.031170332098,2,expt1004_Cy5_XY016_T02_cp_masks.tif,92,0.5,1804172.0869565215,639.5434782608696,0,True,3
3777,XY016,expt1004_TRITC_XY016_T03.tif,112161,3842.8767575182105,3,expt1004_Cy5_XY016_T03_cp_masks.tif,98,1.0,4398172.448979592,1144.5,0,True,3
3778,XY016,expt1004_TRITC_XY016_T04.tif,151700,4572.398852999341,4,expt1004_Cy5_XY016_T04_cp_masks.tif,96,1.5,7225342.770833335,1580.2083333333333,0,True,3
3779,XY016,expt1004_TRITC_XY016_T05.tif,183097,5224.664167080837,5,expt1004_Cy5_XY016_T05_cp_masks.tif,95,2.0,10069687.736842103,1927.3368421052637,0,True,3
3780,XY016,expt1004_TRITC_XY016_T06.tif,211092,5842.0643795122505,6,expt1004_Cy5_XY016_T06_cp_masks.tif,95,2.5,12981190.042105263,2222.021052631579,0,True,3
3781,XY016,expt1004_TRITC_XY016_T07.tif,228126,6244.489155116033,7,expt1004_Cy5_XY016_T07_cp_masks.tif,96,3.0,14838857.635416666,2376.3125,0,True,3
3782,XY016,expt1004_TRITC_XY016_T08.tif,242394,6661.166357253067,8,expt1004_Cy5_XY016_T08_cp_masks.tif,94,3.5,17176880.40425532,2578.659574468085,0,True,3
3783,XY016,expt1004_TRITC_XY016_T09.tif,263779,6941.29106941796,9,expt1004_Cy5_XY016_T09_cp_masks.tif,98,4.0,18683334.86734694,2691.622448979592,0,True,3
3784,XY016,expt1004_TRITC_XY016_T10.tif,282404,7303.268919703687,10,expt1004_Cy5_XY016_T10_cp_masks.tif,96,4.5,21484087.041666668,2941.708333333333,0,True,3
3785,XY016,expt1004_TRITC_XY016_T11.tif,301997,7471.763318840915,11,expt1004_Cy5_XY016_T11_cp_masks.tif,93,5.0,24262904.376344085,3247.2795698924733,0,True,3
3786,XY016,expt1004_TRITC_XY016_T12.tif,328856,7666.664524898436,12,expt1004_Cy5_XY016_T12_cp_masks.tif,92,5.5,27404659.010869566,3574.521739130435,0,True,3
3787,XY016,expt1004_TRITC_XY016_T13.tif,357879,7795.709493990986,13,expt1004_Cy5_XY016_T13_cp_masks.tif,93,6.0,29999147.505376343,3848.161290322581,0,True,3
3788,XY017,expt1004_TRITC_XY017_T01.tif,5,1169.0,1,expt1004_Cy5_XY017_T01_cp_masks.tif,63,0.0,92.77777777777776,0.0793650793650793,0,True,3
3789,XY017,expt1004_TRITC_XY017_T02.tif,55616,3078.862341772152,2,expt1004_Cy5_XY017_T02_cp_masks.tif,66,0.5,2594454.6666666665,842.6666666666666,0,True,3
3790,XY017,expt1004_TRITC_XY017_T03.tif,98618,4206.725932385569,3,expt1004_Cy5_XY017_T03_cp_masks.tif,66,1.0,6285740.878787879,1494.2121212121212,0,True,3
3791,XY017,expt1004_TRITC_XY017_T04.tif,123266,4865.810726396573,4,expt1004_Cy5_XY017_T04_cp_masks.tif,62,1.5,9674016.532258064,1988.1612903225807,0,True,3
3792,XY017,expt1004_TRITC_XY017_T05.tif,141304,5570.411616090132,5,expt1004_Cy5_XY017_T05_cp_masks.tif,67,2.0,11748081.23880597,2109.0149253731342,0,True,3
3793,XY017,expt1004_TRITC_XY017_T06.tif,156169,6129.6180868162055,6,expt1004_Cy5_XY017_T06_cp_masks.tif,66,2.5,14503883.742424242,2366.196969696969,0,True,3
3794,XY017,expt1004_TRITC_XY017_T07.tif,171617,6712.59635700426,7,expt1004_Cy5_XY017_T07_cp_masks.tif,66,3.0,17454479.53030303,2600.257575757576,0,True,3
3795,XY017,expt1004_TRITC_XY017_T08.tif,183777,7073.6954896423385,8,expt1004_Cy5_XY017_T08_cp_masks.tif,66,3.5,19696705.09090909,2784.5,0,True,3
3796,XY017,expt1004_TRITC_XY017_T09.tif,195417,7486.365884237298,9,expt1004_Cy5_XY017_T09_cp_masks.tif,66,4.0,22166108.51515152,2960.8636363636365,0,True,3
3797,XY017,expt1004_TRITC_XY017_T10.tif,211852,7744.742763816249,10,expt1004_Cy5_XY017_T10_cp_masks.tif,63,4.5,26043480.063492063,3362.7301587301586,0,True,3
3798,XY017,expt1004_TRITC_XY017_T11.tif,226031,8093.900115470887,11,expt1004_Cy5_XY017_T11_cp_masks.tif,65,5.0,28145728.26153846,3477.4,0,True,3
3799,XY017,expt1004_TRITC_XY017_T12.tif,240207,8488.859200606144,12,expt1004_Cy5_XY017_T12_cp_masks.tif,62,5.5,32888441.96774194,3874.306451612904,0,True,3
3800,XY017,expt1004_TRITC_XY017_T13.tif,253325,8665.940712523437,13,expt1004_Cy5_XY017_T13_cp_masks.tif,59,6.0,37208464.93220339,4293.64406779661,0,True,3
3801,XY018,expt1004_TRITC_XY018_T01.tif,21,1258.190476190476,1,expt1004_Cy5_XY018_T01_cp_masks.tif,26,0.0,1016.2307692307692,0.8076923076923077,0,True,3
3802,XY018,expt1004_TRITC_XY018_T02.tif,30090,3232.636889332004,2,expt1004_Cy5_XY018_T02_cp_masks.tif,30,0.5,3242334.8,1003.0,0,True,3
3803,XY018,expt1004_TRITC_XY018_T03.tif,51557,4346.247997362143,3,expt1004_Cy5_XY018_T03_cp_masks.tif,31,1.0,7228371.225806451,1663.1290322580646,0,True,3
3804,XY018,expt1004_TRITC_XY018_T04.tif,62864,5258.208449987274,4,expt1004_Cy5_XY018_T04_cp_masks.tif,29,1.5,11398345.379310343,2167.7241379310344,0,True,3
3805,XY018,expt1004_TRITC_XY018_T05.tif,73109,5916.63317785772,5,expt1004_Cy5_XY018_T05_cp_masks.tif,42,2.0,10299027.023809524,1740.690476190476,0,True,3
3806,XY018,expt1004_TRITC_XY018_T06.tif,82344,6326.191780821918,6,expt1004_Cy5_XY018_T06_cp_masks.tif,33,2.5,15785573.818181818,2495.2727272727275,0,True,3
3807,XY018,expt1004_TRITC_XY018_T07.tif,88093,7103.665285550498,7,expt1004_Cy5_XY018_T07_cp_masks.tif,34,3.0,18405387.82352941,2590.970588235294,0,True,3
3808,XY018,expt1004_TRITC_XY018_T08.tif,96087,7518.337683557609,8,expt1004_Cy5_XY018_T08_cp_masks.tif,39,3.5,18523449.05128205,2463.769230769231,0,True,3
3809,XY018,expt1004_TRITC_XY018_T09.tif,103722,7989.951186826324,9,expt1004_Cy5_XY018_T09_cp_masks.tif,43,4.0,19272877.139534883,2412.139534883721,0,True,3
3810,XY018,expt1004_TRITC_XY018_T10.tif,109746,8410.591939569551,10,expt1004_Cy5_XY018_T10_cp_masks.tif,46,4.5,20065843.978260867,2385.782608695652,0,True,3
3811,XY018,expt1004_TRITC_XY018_T11.tif,117153,8709.502155301187,11,expt1004_Cy5_XY018_T11_cp_masks.tif,45,5.0,22674317.91111111,2603.4,0,True,3
3812,XY018,expt1004_TRITC_XY018_T12.tif,126636,8878.258101961528,12,expt1004_Cy5_XY018_T12_cp_masks.tif,51,5.5,22045237.11764706,2483.058823529412,0,True,3
3813,XY018,expt1004_TRITC_XY018_T13.tif,129901,9340.144256010346,13,expt1004_Cy5_XY018_T13_cp_masks.tif,45,6.0,26962090.644444443,2886.688888888889,0,True,3
3814,XY019,expt1004_TRITC_XY019_T01.tif,48,1305.5833333333333,1,expt1004_Cy5_XY019_T01_cp_masks.tif,75,0.0,835.5733333333334,0.64,0,True,3
3815,XY019,expt1004_TRITC_XY019_T02.tif,47865,2746.801587799018,2,expt1004_Cy5_XY019_T02_cp_masks.tif,74,0.5,1776698.081081081,646.8243243243244,0,True,3
3816,XY019,expt1004_TRITC_XY019_T03.tif,95492,3706.9639865119593,3,expt1004_Cy5_XY019_T03_cp_masks.tif,75,1.0,4719805.4,1273.2266666666667,0,True,3
3817,XY019,expt1004_TRITC_XY019_T04.tif,126349,4415.794656071675,4,expt1004_Cy5_XY019_T04_cp_masks.tif,77,1.5,7245860.2467532465,1640.8961038961038,0,True,3
3818,XY019,expt1004_TRITC_XY019_T05.tif,152387,4956.075446068234,5,expt1004_Cy5_XY019_T05_cp_masks.tif,76,2.0,9937387.749999998,2005.092105263158,0,True,3
3819,XY019,expt1004_TRITC_XY019_T06.tif,176569,5467.339538650613,6,expt1004_Cy5_XY019_T06_cp_masks.tif,74,2.5,13045441.554054054,2386.0675675675675,0,True,3
3820,XY019,expt1004_TRITC_XY019_T07.tif,195614,5921.629985583854,7,expt1004_Cy5_XY019_T07_cp_masks.tif,71,3.0,16314841.23943662,2755.12676056338,0,True,3
3821,XY019,expt1004_TRITC_XY019_T08.tif,214065,6189.181533646322,8,expt1004_Cy5_XY019_T08_cp_masks.tif,76,3.5,17432725.592105262,2816.644736842105,0,True,3
3822,XY019,expt1004_TRITC_XY019_T09.tif,229830,6378.997049993473,9,expt1004_Cy5_XY019_T09_cp_masks.tif,74,4.0,19811958.0,3105.810810810811,0,True,3
3823,XY019,expt1004_TRITC_XY019_T10.tif,247788,6497.031926485544,10,expt1004_Cy5_XY019_T10_cp_masks.tif,76,4.5,21182717.72368421,3260.368421052632,0,True,3
3824,XY019,expt1004_TRITC_XY019_T11.tif,258377,6721.769948563533,11,expt1004_Cy5_XY019_T11_cp_masks.tif,77,5.0,22555204.5974026,3355.5454545454545,0,True,3
3825,XY019,expt1004_TRITC_XY019_T12.tif,276277,7077.504967840247,12,expt1004_Cy5_XY019_T12_cp_masks.tif,80,5.5,24441898.0,3453.4625,0,True,3
3826,XY019,expt1004_TRITC_XY019_T13.tif,290869,7389.381560083749,13,expt1004_Cy5_XY019_T13_cp_masks.tif,73,6.0,29443041.438356165,3984.506849315069,0,True,3
3827,XY020,expt1004_TRITC_XY020_T01.tif,0,,1,expt1004_Cy5_XY020_T01_cp_masks.tif,86,0.0,,0.0,0,True,3
3828,XY020,expt1004_TRITC_XY020_T02.tif,63811,2965.8908808826063,2,expt1004_Cy5_XY020_T02_cp_masks.tif,86,0.5,2200656.546511628,741.9883720930233,0,True,3
3829,XY020,expt1004_TRITC_XY020_T03.tif,112362,3997.202248090992,3,expt1004_Cy5_XY020_T03_cp_masks.tif,89,1.0,5046445.382022472,1262.494382022472,0,True,3
3830,XY020,expt1004_TRITC_XY020_T04.tif,146172,4603.470144760967,4,expt1004_Cy5_XY020_T04_cp_masks.tif,86,1.5,7824400.441860465,1699.6744186046512,0,True,3
3831,XY020,expt1004_TRITC_XY020_T05.tif,172018,5239.380559011266,5,expt1004_Cy5_XY020_T05_cp_masks.tif,95,2.0,9487029.10526316,1810.7157894736845,0,True,3
3832,XY020,expt1004_TRITC_XY020_T06.tif,196903,5829.0283946918025,6,expt1004_Cy5_XY020_T06_cp_masks.tif,91,2.5,12612672.285714284,2163.769230769231,0,True,3
3833,XY020,expt1004_TRITC_XY020_T07.tif,216697,6302.456669912366,7,expt1004_Cy5_XY020_T07_cp_masks.tif,92,3.0,14844820.141304348,2355.4021739130435,0,True,3
3834,XY020,expt1004_TRITC_XY020_T08.tif,238252,6645.692980541611,8,expt1004_Cy5_XY020_T08_cp_masks.tif,94,3.5,16844145.14893617,2534.595744680851,0,True,3
3835,XY020,expt1004_TRITC_XY020_T09.tif,264197,7009.740924385969,9,expt1004_Cy5_XY020_T09_cp_masks.tif,94,4.0,19701622.585106384,2810.606382978724,0,True,3
3836,XY020,expt1004_TRITC_XY020_T10.tif,291713,7340.88494513443,10,expt1004_Cy5_XY020_T10_cp_masks.tif,95,4.5,22541384.94736842,3070.6631578947367,0,True,3
3837,XY020,expt1004_TRITC_XY020_T11.tif,312366,7609.748372101957,11,expt1004_Cy5_XY020_T11_cp_masks.tif,96,5.0,24760694.375,3253.8125,0,True,3
3838,XY020,expt1004_TRITC_XY020_T12.tif,332986,7788.7331719651875,12,expt1004_Cy5_XY020_T12_cp_masks.tif,92,5.5,28190642.43478261,3619.413043478261,0,True,3
3839,XY020,expt1004_TRITC_XY020_T13.tif,354968,8011.892556512136,13,expt1004_Cy5_XY020_T13_cp_masks.tif,93,6.0,30580273.94623656,3816.860215053764,0,True,3
3840,XY021,expt1004_TRITC_XY021_T01.tif,30,1314.9,1,expt1004_Cy5_XY021_T01_cp_masks.tif,84,0.0,469.6071428571428,0.3571428571428571,5,True,3
3841,XY021,expt1004_TRITC_XY021_T02.tif,53977,2797.4584360005188,2,expt1004_Cy5_XY021_T02_cp_masks.tif,84,0.5,1797600.1666666667,642.5833333333334,5,True,3
3842,XY021,expt1004_TRITC_XY021_T03.tif,101551,3851.657216570984,3,expt1004_Cy5_XY021_T03_cp_masks.tif,86,1.0,4548135.372093023,1180.8255813953488,5,True,3
3843,XY021,expt1004_TRITC_XY021_T04.tif,131017,4631.729973972843,4,expt1004_Cy5_XY021_T04_cp_masks.tif,86,1.5,7056225.186046512,1523.453488372093,5,True,3
3844,XY021,expt1004_TRITC_XY021_T05.tif,153946,4993.32794616294,5,expt1004_Cy5_XY021_T05_cp_masks.tif,84,2.0,9151224.57142857,1832.690476190476,5,True,3
3845,XY021,expt1004_TRITC_XY021_T06.tif,175614,5235.869759814138,6,expt1004_Cy5_XY021_T06_cp_masks.tif,82,2.5,11213317.463414634,2141.6341463414637,5,True,3
3846,XY021,expt1004_TRITC_XY021_T07.tif,195274,5501.614090969612,7,expt1004_Cy5_XY021_T07_cp_masks.tif,87,3.0,12348530.91954023,2244.528735632184,5,True,3
3847,XY021,expt1004_TRITC_XY021_T08.tif,205759,5839.975223441016,8,expt1004_Cy5_XY021_T08_cp_masks.tif,86,3.5,13972412.34883721,2392.546511627907,5,True,3
3848,XY021,expt1004_TRITC_XY021_T09.tif,219144,6200.600477311722,9,expt1004_Cy5_XY021_T09_cp_masks.tif,81,4.0,16775609.7654321,2705.4814814814813,5,True,3
3849,XY021,expt1004_TRITC_XY021_T10.tif,234612,6531.699145823743,10,expt1004_Cy5_XY021_T10_cp_masks.tif,82,4.5,18687987.80487805,2861.121951219512,5,True,3
3850,XY021,expt1004_TRITC_XY021_T11.tif,249027,6631.882578997458,11,expt1004_Cy5_XY021_T11_cp_masks.tif,89,5.0,18556380.033707865,2798.0561797752807,5,True,3
3851,XY021,expt1004_TRITC_XY021_T12.tif,261308,6779.252908445206,12,expt1004_Cy5_XY021_T12_cp_masks.tif,82,5.5,21603329.5,3186.682926829268,5,True,3
3852,XY021,expt1004_TRITC_XY021_T13.tif,277857,6825.586413154968,13,expt1004_Cy5_XY021_T13_cp_masks.tif,80,6.0,23706712.05,3473.2125,5,True,3
3853,XY022,expt1004_TRITC_XY022_T01.tif,0,,1,expt1004_Cy5_XY022_T01_cp_masks.tif,74,0.0,,0.0,5,True,3
3854,XY022,expt1004_TRITC_XY022_T02.tif,39216,2547.080196858425,2,expt1004_Cy5_XY022_T02_cp_masks.tif,77,0.5,1297224.6363636365,509.2987012987013,5,True,3
3855,XY022,expt1004_TRITC_XY022_T03.tif,86819,3794.848454831316,3,expt1004_Cy5_XY022_T03_cp_masks.tif,77,1.0,4278765.558441559,1127.5194805194806,5,True,3
3856,XY022,expt1004_TRITC_XY022_T04.tif,116640,4643.012748628258,4,expt1004_Cy5_XY022_T04_cp_masks.tif,77,1.5,7033259.831168831,1514.8051948051948,5,True,3
3857,XY022,expt1004_TRITC_XY022_T05.tif,133225,5216.004443610434,5,expt1004_Cy5_XY022_T05_cp_masks.tif,80,2.0,8686277.4,1665.3125,5,True,3
3858,XY022,expt1004_TRITC_XY022_T06.tif,151880,5583.136686858046,6,expt1004_Cy5_XY022_T06_cp_masks.tif,79,2.5,10733756.962025318,1922.53164556962,5,True,3
3859,XY022,expt1004_TRITC_XY022_T07.tif,164144,5878.205264889365,7,expt1004_Cy5_XY022_T07_cp_masks.tif,77,3.0,12530806.818181816,2131.74025974026,5,True,3
3860,XY022,expt1004_TRITC_XY022_T08.tif,174874,6043.343069867447,8,expt1004_Cy5_XY022_T08_cp_masks.tif,81,3.5,13047204.641975308,2158.938271604938,5,True,3
3861,XY022,expt1004_TRITC_XY022_T09.tif,187964,6155.19415419974,9,expt1004_Cy5_XY022_T09_cp_masks.tif,80,4.0,14461936.425,2349.55,5,True,3
3862,XY022,expt1004_TRITC_XY022_T10.tif,194079,6247.803399646536,10,expt1004_Cy5_XY022_T10_cp_masks.tif,78,4.5,15545736.358974358,2488.192307692308,5,True,3
3863,XY022,expt1004_TRITC_XY022_T11.tif,209122,6303.046714358125,11,expt1004_Cy5_XY022_T11_cp_masks.tif,82,5.0,16074460.18292683,2550.268292682927,5,True,3
3864,XY022,expt1004_TRITC_XY022_T12.tif,219587,6472.981788539394,12,expt1004_Cy5_XY022_T12_cp_masks.tif,80,5.5,17767283.15,2744.8375,5,True,3
3865,XY022,expt1004_TRITC_XY022_T13.tif,236603,6560.1050367070575,13,expt1004_Cy5_XY022_T13_cp_masks.tif,79,6.0,19647348.506329115,2994.974683544304,5,True,3
3866,XY023,expt1004_TRITC_XY023_T01.tif,33,1257.4848484848485,1,expt1004_Cy5_XY023_T01_cp_masks.tif,80,0.0,518.7125,0.4125,5,True,3
3867,XY023,expt1004_TRITC_XY023_T02.tif,41316,2466.661801723303,2,expt1004_Cy5_XY023_T02_cp_masks.tif,78,0.5,1306571.782051282,529.6923076923077,5,True,3
3868,XY023,expt1004_TRITC_XY023_T03.tif,98522,3559.0369054627395,3,expt1004_Cy5_XY023_T03_cp_masks.tif,80,1.0,4383042.925,1231.525,5,True,3
3869,XY023,expt1004_TRITC_XY023_T04.tif,128415,4123.365806175291,4,expt1004_Cy5_XY023_T04_cp_masks.tif,79,1.5,6702557.215189873,1625.506329113924,5,True,3
3870,XY023,expt1004_TRITC_XY023_T05.tif,148260,4592.665897747201,5,expt1004_Cy5_XY023_T05_cp_masks.tif,87,2.0,7826536.160919541,1704.1379310344828,5,True,3
3871,XY023,expt1004_TRITC_XY023_T06.tif,156230,5017.682282532164,6,expt1004_Cy5_XY023_T06_cp_masks.tif,87,2.5,9010488.540229885,1795.7471264367816,5,True,3
3872,XY023,expt1004_TRITC_XY023_T07.tif,174522,5236.9579995645245,7,expt1004_Cy5_XY023_T07_cp_masks.tif,84,3.0,10880528.38095238,2077.6428571428573,5,True,3
3873,XY023,expt1004_TRITC_XY023_T08.tif,196436,5480.497917896923,8,expt1004_Cy5_XY023_T08_cp_masks.tif,85,3.5,12665495.164705882,2311.0117647058823,5,True,3
3874,XY023,expt1004_TRITC_XY023_T09.tif,203234,5806.599747089562,9,expt1004_Cy5_XY023_T09_cp_masks.tif,76,4.0,15527611.75,2674.1315789473683,5,True,3
3875,XY023,expt1004_TRITC_XY023_T10.tif,217610,6034.606369192592,10,expt1004_Cy5_XY023_T10_cp_masks.tif,79,4.5,16622666.987341773,2754.5569620253164,5,True,3
3876,XY023,expt1004_TRITC_XY023_T11.tif,227551,6134.420951786632,11,expt1004_Cy5_XY023_T11_cp_masks.tif,78,5.0,17896072.076923076,2917.3205128205127,5,True,3
3877,XY023,expt1004_TRITC_XY023_T12.tif,235628,6225.813341368598,12,expt1004_Cy5_XY023_T12_cp_masks.tif,77,5.5,19051635.66233766,3060.103896103896,5,True,3
3878,XY023,expt1004_TRITC_XY023_T13.tif,246704,6307.217604903041,13,expt1004_Cy5_XY023_T13_cp_masks.tif,75,6.0,20746877.49333333,3289.3866666666668,5,True,3
3879,XY024,expt1004_TRITC_XY024_T01.tif,0,,1,expt1004_Cy5_XY024_T01_cp_masks.tif,145,0.0,,0.0,5,True,3
3880,XY024,expt1004_TRITC_XY024_T02.tif,81727,2496.9130275184457,2,expt1004_Cy5_XY024_T02_cp_masks.tif,142,0.5,1437078.950704225,575.5422535211268,5,True,3
3881,XY024,expt1004_TRITC_XY024_T03.tif,168296,3570.5018003992964,3,expt1004_Cy5_XY024_T03_cp_masks.tif,142,1.0,4231698.387323944,1185.1830985915492,5,True,3
3882,XY024,expt1004_TRITC_XY024_T04.tif,216734,4371.94685651536,4,expt1004_Cy5_XY024_T04_cp_masks.tif,141,1.5,6720209.432624115,1537.1205673758866,5,True,3
